time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625587087.5808985,2021-07-06 11:58:07.580905,70,65,0.52,3.8,33.663,33.663,256.400,663.066,1342.107
1625587122.0490837,2021-07-06 11:58:42.049090,71,66,0.52,3.7,34.468,34.468,247.500,662.309,1342.107
1625587158.5238316,2021-07-06 11:59:18.523837,72,67,0.52,3.5,36.474,36.474,234.600,660.016,1342.107
1625587192.386522,2021-07-06 11:59:52.386528,73,68,0.52,3.8,33.862,33.862,254.100,661.215,1342.107
1625587227.578861,2021-07-06 12:00:27.578888,74,69,0.52,3.6,35.192,35.192,242.400,662.551,1342.107
1625587261.9284985,2021-07-06 12:01:01.928504,75,70,0.52,3.7,34.349,34.349,257.500,663.367,1342.107
1625587295.5902753,2021-07-06 12:01:35.590282,76,71,0.52,3.8,33.661,33.661,263.700,663.234,1342.107
1625587329.5901644,2021-07-06 12:02:09.590172,77,72,0.52,3.8,34.000,34.000,264.500,667.035,1342.107
1625587363.452215,2021-07-06 12:02:43.452222,78,73,0.52,3.8,33.862,33.862,261.200,666.023,1342.107
1625587398.0631518,2021-07-06 12:03:18.063158,79,74,0.52,3.7,34.611,34.611,258.500,665.758,1342.107
1625587432.922965,2021-07-06 12:03:52.922971,80,75,0.52,3.7,34.860,34.860,245.000,662.496,1342.107
1625587467.5410037,2021-07-06 12:04:27.541007,81,76,0.52,3.7,34.618,34.618,255.700,659.988,1342.107
1625587502.219296,2021-07-06 12:05:02.219302,82,77,0.52,3.7,34.678,34.678,253.000,659.121,1342.107
1625587536.3593888,2021-07-06 12:05:36.359395,83,78,0.52,3.7,34.140,34.140,243.800,661.867,1342.107
1625587570.4302597,2021-07-06 12:06:10.430266,84,79,0.52,3.8,34.071,34.071,252.600,662.684,1342.107
1625587604.4627023,2021-07-06 12:06:44.462709,85,80,0.52,3.8,34.032,34.032,245.800,659.773,1342.107
1625587640.3086843,2021-07-06 12:07:20.308688,86,81,0.52,3.6,35.846,35.846,237.800,663.965,1342.107
1625587674.2576017,2021-07-06 12:07:54.257609,87,82,0.52,3.8,33.949,33.949,256.600,665.246,1342.107
1625587709.420351,2021-07-06 12:08:29.420356,88,83,0.52,3.6,35.162,35.162,245.700,664.504,1342.107
1625587744.3448255,2021-07-06 12:09:04.344832,89,84,0.52,3.7,34.924,34.924,249.200,659.910,1342.107
1625587778.7094824,2021-07-06 12:09:38.709487,90,85,0.52,3.7,34.364,34.364,263.700,659.941,1342.107
1625587813.7791004,2021-07-06 12:10:13.779107,91,86,0.52,3.6,35.069,35.069,259.100,662.871,1342.107
1625587847.3454816,2021-07-06 12:10:47.345486,92,87,0.52,3.8,33.566,33.566,265.700,661.379,1342.107
1625587881.0204194,2021-07-06 12:11:21.020426,93,88,0.52,3.8,33.675,33.675,266.300,661.324,1342.107
1625587914.630547,2021-07-06 12:11:54.630553,94,89,0.52,3.8,33.610,33.610,268.300,664.547,1342.107
1625587949.9791956,2021-07-06 12:12:29.979202,95,90,0.52,3.6,35.348,35.348,252.700,661.848,1342.107
1625587984.0031629,2021-07-06 12:13:04.003169,96,91,0.52,3.8,34.024,34.024,261.000,659.969,1342.107
1625588018.5104463,2021-07-06 12:13:38.510453,97,92,0.52,3.7,34.506,34.506,261.900,661.832,1342.107
1625588053.5423589,2021-07-06 12:14:13.542366,98,93,0.52,3.7,35.032,35.032,256.500,663.719,1342.107
1625588087.8569539,2021-07-06 12:14:47.856962,99,94,0.52,3.7,34.314,34.314,257.500,661.066,1342.107
1625588121.6061869,2021-07-06 12:15:21.606192,100,95,0.52,3.8,33.749,33.749,260.700,659.754,1342.107
1625588155.2191048,2021-07-06 12:15:55.219111,101,96,0.52,3.8,33.613,33.613,264.500,660.527,1342.107
1625588189.1247606,2021-07-06 12:16:29.124768,102,97,0.52,3.8,33.905,33.905,262.600,657.859,1342.107
1625588224.1683125,2021-07-06 12:17:04.168318,103,98,0.52,3.7,35.043,35.043,254.100,661.605,1342.107
1625588258.6813822,2021-07-06 12:17:38.681386,104,99,0.52,3.7,34.513,34.513,258.600,662.605,1342.107
1625588293.1369693,2021-07-06 12:18:13.136976,105,100,0.52,3.7,34.455,34.455,260.200,666.766,1342.107
