time,datetime,step,global_step,loss,accuracy,val_accuracy,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627273435.2222214,2021-07-26 00:23:55.222226,59,468,0.52,0.094,3.9,32.442,32.442,304.500,707.125,70.441
1627273468.4180803,2021-07-26 00:24:28.418085,60,476,0.52,0.094,3.9,33.196,33.196,314.300,699.504,70.441
1627273498.678614,2021-07-26 00:24:58.678619,61,484,0.52,0.109,4.2,30.260,30.260,301.800,701.496,70.441
1627273528.587686,2021-07-26 00:25:28.587691,62,491,0.52,0.094,4.3,29.909,29.909,324.800,702.391,70.441
1627273559.6907806,2021-07-26 00:25:59.690786,63,499,0.52,0.094,4.1,31.103,31.103,320.600,702.961,70.441
1627273592.3300655,2021-07-26 00:26:32.330073,64,508,0.52,0.164,3.9,32.639,32.639,305.700,697.777,70.441
1627273630.7687132,2021-07-26 00:27:10.768718,65,516,0.52,0.094,3.3,38.438,38.438,270.200,696.332,70.441
1627273663.2621021,2021-07-26 00:27:43.262107,66,526,0.52,0.117,3.9,32.493,32.493,293.900,699.938,70.441
1627273696.8341038,2021-07-26 00:28:16.834108,67,533,0.52,0.156,3.8,33.572,33.572,313.300,699.785,70.441
1627273725.5827374,2021-07-26 00:28:45.582742,68,540,0.52,0.078,4.5,28.748,28.748,316.900,700.527,70.441
1627273756.1810153,2021-07-26 00:29:16.181020,69,547,0.52,0.141,4.2,30.598,30.598,340.400,696.047,70.441
1627273788.9803004,2021-07-26 00:29:48.980305,70,555,0.52,0.094,3.9,32.799,32.799,305.300,701.559,70.441
1627273822.433412,2021-07-26 00:30:22.433417,71,563,0.52,0.109,3.8,33.453,33.453,280.800,702.012,70.441
1627273860.0007856,2021-07-26 00:31:00.000790,72,572,0.52,0.117,3.4,37.567,37.567,265.000,706.035,70.441
1627273897.9844055,2021-07-26 00:31:37.984411,73,580,0.52,0.070,3.4,37.983,37.983,266.200,701.195,70.441
1627273931.451315,2021-07-26 00:32:11.451320,74,589,0.52,0.094,3.8,33.467,33.467,295.200,703.242,70.441
1627273963.5177863,2021-07-26 00:32:43.517792,75,597,0.52,0.141,4.0,32.066,32.066,305.900,704.633,70.441
1627273992.1772525,2021-07-26 00:33:12.177257,76,604,0.52,0.141,4.5,28.659,28.659,329.400,705.746,70.441
1627274022.2402833,2021-07-26 00:33:42.240290,77,611,0.52,0.078,4.3,30.063,30.063,323.800,701.961,70.441
1627274052.690948,2021-07-26 00:34:12.690953,78,619,0.52,0.078,4.2,30.450,30.450,331.100,701.527,70.441
1627274088.5197616,2021-07-26 00:34:48.519767,79,627,0.52,0.094,3.6,35.829,35.829,309.200,702.641,70.441
